Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date,Custom field (Patch Info)
Bug,SPARK-29918,13268622,RecordBinaryComparator should check endianness when compared by long,EdisonWang,EdisonWang,Minor,Resolved,Fixed,15/Nov/19 16:58,27/Jul/20 10:51,,
Bug,HIVE-22502,13268621,ConcurrentModificationException in TriggerValidatorRunnable stops trigger processing,amagyar,amagyar,Major,Resolved,Fixed,15/Nov/19 16:57,29/Feb/20 07:25,,
Bug,FLINK-14818,13268579,StreamNetworkBenchmarkEnvironment incorrectly setups a receiving InputGate,kevin.cyj,pnowojski,Major,Closed,Fixed,15/Nov/19 13:56,27/Feb/20 07:13,,
Bug,FLINK-14817,13268549,"""Streaming Aggregation"" document contains misleading code examples",victor-wong,victor-wong,Major,Resolved,Fixed,15/Nov/19 11:17,26/Nov/19 15:39,,
Bug,FLINK-14809,13268509,DataStreamAllroundTestProgram does not run because return types cannot be determined,kkl0u,gjy,Blocker,Closed,Fixed,15/Nov/19 08:13,15/Nov/19 11:53,,
Bug,FLINK-14808,13268507,ClientUtils set thread ClassLoader that is different from the user cl of PackagedProgram,kkl0u,lzljs3620320,Blocker,Closed,Fixed,15/Nov/19 08:09,18/Nov/19 02:01,,
Bug,SPARK-29911,13268489,Cache table may memory leak when session closed,cltlfcjin,cltlfcjin,Major,Resolved,Fixed,15/Nov/19 07:01,20/Jan/20 09:57,,
Bug,HIVE-22499,13268487,LLAP: Add an EncodedReaderOptions to extend ORC impl for options,mustafaiman,gopalv,Major,Resolved,Fixed,15/Nov/19 06:50,12/Jan/20 22:40,,
Bug,KAFKA-9192,13268423,NullPointerException if field in schema not present in value,,mt3593,Major,Resolved,Fixed,14/Nov/19 20:48,07/Nov/20 15:57,,
Bug,SPARK-29904,13268422,Parse timestamps in microsecond precision by JSON/CSV datasources,maxgekk,maxgekk,Major,Resolved,Fixed,14/Nov/19 20:48,03/Feb/20 17:43,,
Bug,IGNITE-12373,13268413,Handshake timeout while opening a channel connection from different nodes,mmuzaf,mmuzaf,Major,Resolved,Fixed,14/Nov/19 19:39,20/Nov/19 16:00,,
Bug,KAFKA-9190,13268387,Server leaves connections with expired authentication sessions open ,rndgstn,hachikuji,Major,Resolved,Fixed,14/Nov/19 17:44,09/Jan/20 11:15,,
Bug,KAFKA-9189,13268371,Shutdown is blocked if connection to Zookeeper is lost,ijuma,bgranvea,Minor,Resolved,Fixed,14/Nov/19 16:41,19/Mar/21 18:57,,
Bug,CAMEL-14183,13268365,Dead link in SEDA Component documentation,acosentino,lukas.eder,Minor,Resolved,Fixed,14/Nov/19 16:21,15/Nov/19 10:44,,
Bug,FLINK-14794,13268347,KeyedStream#transform not working with factories,arvid heise,arvid heise,Major,Closed,Fixed,14/Nov/19 15:11,15/Nov/19 12:12,,
Bug,CASSANDRA-15427,13268335,2.2 eclipse-warnings,mck,mck,Normal,Resolved,Fixed,14/Nov/19 14:40,15/Nov/19 06:40,,
Bug,HBASE-23295,13268332,hbase-connectors HBaseContext should use most recent delegation token,iadamcsik,iadamcsik,Major,Resolved,Fixed,14/Nov/19 14:32,13/Mar/20 18:45,,
Bug,ZEPPELIN-4449,13268307,Credential Update Error,eldiem,eldiem,Major,Closed,Fixed,14/Nov/19 13:06,24/Dec/20 03:17,,
Bug,HBASE-23294,13268302,ReplicationBarrierCleaner should delete all the barriers for a removed region which does not belong to any serial replication peer,zhangduo,zhangduo,Major,Resolved,Fixed,14/Nov/19 12:56,17/Nov/19 06:32,,
Bug,FLINK-14784,13268299,CsvTableSink miss delimiter when row start with null member,Leonard Xu,Leonard Xu,Major,Closed,Fixed,14/Nov/19 12:41,15/Nov/19 07:16,,
Bug,KAFKA-9186,13268292,Kafka Connect floods logs with probably bogus error messages from DelegatingClassLoader,chia7712,piter,Minor,Resolved,Fixed,14/Nov/19 12:19,08/Mar/21 17:50,,
Bug,GROOVY-9310,13268291,Groovy does not ignore second bash directive,daniel_sun,moaxcp,Major,Closed,Fixed,14/Nov/19 12:14,11/Nov/20 02:00,,
Bug,FLINK-14782,13268283,CoreModule#getFunctionDefinition should return empty optional when function does not exist,phoenixjiangnan,dwysakowicz,Major,Closed,Fixed,14/Nov/19 11:13,15/Nov/19 16:45,,
Bug,FLINK-14781,13268277,[ZH] clarify that a RocksDB dependency in pom.xml may not be needed,catkint,NicoK,Major,Resolved,Fixed,14/Nov/19 10:50,05/Dec/19 09:38,,
Bug,IGNITE-12371,13268266,Explicit method for starting client nodes,Pavlukhin,nizhikov,Major,Resolved,Fixed,14/Nov/19 09:54,25/Dec/19 17:29,,
Bug,CASSANDRA-15426,13268261,Cassandra 3.11.5 fails to start on Windows ,jjirsa,ashish_singh2@bmc.com,Normal,Resolved,Fixed,14/Nov/19 09:47,15/May/20 08:39,,
Bug,SPARK-29890,13268249,Unable to fill na with 0 with duplicate columns,imback82,sandeshyapuram,Major,Resolved,Fixed,14/Nov/19 09:30,18/Jan/21 12:56,,
Bug,IGNITE-12369,13268224,JdbcThinClient and Server compatibility broken,,korlov,Major,Resolved,Fixed,14/Nov/19 08:27,18/Nov/19 09:21,,
Bug,SPARK-29888,13268211,New interval string parser parse '.111 seconds' to null ,Qin Yao,Qin Yao,Major,Resolved,Fixed,14/Nov/19 07:07,15/Nov/19 05:37,,
Bug,KAFKA-9184,13268173,Redundant task creation and periodic rebalances after zombie worker rejoins the group,kkonstantine,kkonstantine,Blocker,Resolved,Fixed,14/Nov/19 01:53,04/Mar/20 20:58,,
Bug,HBASE-23290,13268148,shell processlist command is broken,liuml07,stack,Major,Resolved,Fixed,13/Nov/19 22:59,16/Nov/19 03:41,,
Bug,FLINK-14747,13268051,Performance regression with latest changes to Mailbox,arvid heise,arvid heise,Major,Closed,Fixed,13/Nov/19 15:15,21/Nov/19 14:35,,
Bug,FLINK-14746,13268044,History server does not handle uncaught exceptions in archive fetcher.,dmvk,dmvk,Major,Closed,Fixed,13/Nov/19 14:46,21/Nov/19 12:31,,
Bug,KAFKA-9179,13268039,Flaky test kafka.admin.TopicCommandWithAdminClientTest.testDescribeUnderReplicatedPartitionsWhenReassignmentIsInProgress,hachikuji,vvcephei,Major,Resolved,Fixed,13/Nov/19 14:15,06/Dec/19 00:57,,
Bug,HIVE-22490,13268032,Adding jars with special characters in their path throws error,szita,szita,Major,Resolved,Fixed,13/Nov/19 13:54,03/Dec/19 11:04,,
Bug,HIVE-22489,13268030, Reduce Sink operator should order nulls by parameter,kkasa,kkasa,Major,Resolved,Fixed,13/Nov/19 13:47,18/Jan/20 15:43,,
Bug,HDFS-14986,13268007,ReplicaCachingGetSpaceUsed throws  ConcurrentModificationException,Aiphag0,jianliang.wu,Major,Resolved,Fixed,13/Nov/19 12:02,07/May/21 13:14,,
Bug,FLINK-14742,13268006,Unstable tests TaskExecutorTest#testSubmitTaskBeforeAcceptSlot,trohrmann,tison,Critical,Resolved,Fixed,13/Nov/19 11:57,23/Jan/20 13:30,,
Bug,CAMEL-14174,13268004,AWS S3 component should respect the maxMessagesPerPoll,orpiske,orpiske,Minor,Resolved,Fixed,13/Nov/19 11:53,13/Nov/19 21:03,,
Bug,HBASE-23287,13267997,WALs not aged off of HDFS because LogCleaner is not added to choreService,DeanZ,DeanZ,Blocker,Resolved,Fixed,13/Nov/19 11:30,29/Sep/20 21:38,,
Bug,CAMEL-14173,13267995,camel-paho - Durable subscriptions broken on client restart,davsclaus,rolandbeisel,Major,Resolved,Fixed,13/Nov/19 11:22,20/Nov/19 20:29,,
Bug,SPARK-29875,13267979,Avoid to use deprecated pyarrow.open_stream API in Spark 2.4.x,hyukjin.kwon,hyukjin.kwon,Minor,Resolved,Fixed,13/Nov/19 10:10,13/Nov/19 17:51,,
Bug,SPARK-29874,13267955,Optimize Dataset.isEmpty(),angerszhuuu,angerszhuuu,Major,Resolved,Fixed,13/Nov/19 09:05,21/Nov/19 10:50,,
Bug,GROOVY-9309,13267906,Allow targetBytecode to be set for GROOVY 2.4.x versions,emilles,artsiom.matronkin,Major,Closed,Fixed,13/Nov/19 04:44,27/Jan/20 00:43,,
Bug,SPARK-29869,13267895,HiveMetastoreCatalog#convertToLogicalRelation throws AssertionError,cltlfcjin,yumwang,Major,Resolved,Fixed,13/Nov/19 03:12,19/Nov/19 07:23,,
Bug,FLINK-14731,13267890,LogicalWatermarkAssigner should use specified trait set when doing copy,fan_li_ya,fan_li_ya,Minor,Resolved,Fixed,13/Nov/19 02:52,13/Apr/21 20:41,,
Bug,HBASE-23282,13267880,HBCKServerCrashProcedure for 'Unknown Servers',stack,stack,Major,Resolved,Fixed,13/Nov/19 00:50,15/Feb/20 22:02,,
Bug,KAFKA-9178,13267875,restoredPartitions is not cleared until the last restoring task completes,bchen225242,bchen225242,Blocker,Resolved,Fixed,13/Nov/19 00:14,19/Nov/19 23:57,,
Bug,KAFKA-9176,13267794,Flaky test failure:  OptimizedKTableIntegrationTest.shouldApplyUpdatesToStandbyStore,guozhang,omkreddy,Major,Closed,Fixed,12/Nov/19 18:17,02/Feb/21 19:54,,
Bug,ZOOKEEPER-3613,13267793,ZKConfig fails to return proper value on getBoolean() when user accidentally includes spaces at the end of the value,sujithsimon22,scott.guminy@syncsort.com,Minor,Closed,Fixed,12/Nov/19 18:14,14/Feb/20 15:23,,
Bug,KAFKA-9175,13267789,MirrorMaker 2 emits invalid topic partition metrics,mimaison,mimaison,Blocker,Resolved,Fixed,12/Nov/19 17:51,13/Nov/19 20:53,,
Bug,CAMEL-14172,13267763,setting loggingSizeLimit to -1 when using CXF components does not disable the size limit as the docs say,,dschlenkC1,Trivial,Resolved,Fixed,12/Nov/19 16:11,13/Nov/19 04:19,,Patch Available
Bug,ZEPPELIN-4444,13267663,Execution of DDL statements could lead to the schema disagreement in Cassandra,alexott,alexott,Major,Closed,Fixed,12/Nov/19 10:52,24/Dec/20 03:16,,
Bug,IGNITE-12367,13267657,Disable by default bash pipefail/errexit/nounset options from startup scripts,agura,agura,Blocker,Resolved,Fixed,12/Nov/19 10:23,05/Aug/20 12:32,,
Bug,KAFKA-9173,13267640,StreamsPartitionAssignor assigns partitions to only one worker,,o.muravskiy,Critical,Closed,Fixed,12/Nov/19 09:17,09/Mar/21 09:18,,
Bug,HIVE-22480,13267623,IndexOutOfBounds exception while reading ORC files written with empty positions list in first row index entry,jcamachorodriguez,jcamachorodriguez,Major,Resolved,Fixed,12/Nov/19 07:37,21/Apr/20 00:10,,
Bug,SPARK-29854,13267611,lpad and rpad built in function not throw Exception for invalid len value,maropu,abhishek.akg,Minor,Resolved,Fixed,12/Nov/19 05:41,22/May/20 23:50,,
Bug,ZEPPELIN-4443,13267603,Unclear message when R is not installed,zjffdu,zjffdu,Major,Closed,Fixed,12/Nov/19 03:53,24/Dec/20 03:20,,
Bug,CASSANDRA-15409,13267505,nodetool compactionstats showing extra pending task for TWCS,e.dimitrova,e.dimitrova,Normal,Resolved,Fixed,11/Nov/19 16:08,15/May/20 08:39,,
Bug,SPARK-29850,13267497,sort-merge-join an empty table should not memory leak,cloud_fan,cloud_fan,Major,Resolved,Fixed,11/Nov/19 14:55,12/Nov/19 17:14,,
Bug,HDFS-14977,13267492,Quota Usage and Content summary are not same in Truncate with Snapshot ,hemanthboyina,hemanthboyina,Major,Resolved,Fixed,11/Nov/19 14:15,04/Mar/20 18:36,,
Bug,CAMEL-14166,13267482,Netty is reporting a resource leak,,mgrand,Major,Resolved,Fixed,11/Nov/19 13:21,11/Nov/19 13:25,,
Bug,KAFKA-9171,13267478,"DelayedFetch completion may throw exception, causing successful produce to be failed",rsivaram,rsivaram,Major,Resolved,Fixed,11/Nov/19 13:07,11/Nov/19 20:17,,
Bug,IGNITE-12365,13267426,Concurrent removeAll() on the same cache leads to deadlock,maliev,ilyak,Critical,Resolved,Fixed,11/Nov/19 09:15,10/Dec/19 12:23,,
Bug,FLINK-14701,13267414,Slot leaks if SharedSlotOversubscribedException happens,zhuzh,zhuzh,Critical,Resolved,Fixed,11/Nov/19 07:29,24/Jan/20 10:39,,
Bug,KAFKA-9169,13267384,Standby Tasks point ask for incorrect offsets on resuming post suspension,vvcephei,NaviBrar,Critical,Resolved,Fixed,11/Nov/19 02:09,16/Nov/19 15:24,,
Bug,FLINK-14694,13267340,Most tests from package o.a.f.table.planner.functions.aggfunctions are not executed during mvn test,godfreyhe,ykt836,Blocker,Closed,Fixed,10/Nov/19 10:33,02/Dec/19 08:23,,
Bug,SPARK-29822,13267335,Cast error when there are spaces between signs and values,Qin Yao,Qin Yao,Major,Resolved,Fixed,10/Nov/19 08:31,11/Nov/19 13:55,,
Bug,HIVE-22476,13267218,Hive datediff function provided inconsistent results when hive.fetch.task.conversion is set to none,bslim,bslim,Major,Resolved,Fixed,09/Nov/19 00:16,02/Jun/20 03:29,,
Bug,CASSANDRA-15408,13267180,Cassandra throws SyntaxException for obsolete keywords that Thrift API permits,,leonz,Normal,Resolved,Fixed,08/Nov/19 19:41,13/Nov/19 16:53,,
Bug,CASSANDRA-15407,13267176,"Hint-dispatcher file-channel not closed, if ""open()"" fails with OOM",e.dimitrova,e.dimitrova,Normal,Resolved,Fixed,08/Nov/19 19:35,21/Dec/20 08:07,,
Bug,HDFS-14973,13267158,Balancer getBlocks RPC dispersal does not function properly,xkrogen,xkrogen,Major,Resolved,Fixed,08/Nov/19 18:05,09/Dec/19 20:05,,
Bug,FLINK-14683,13267143,RemoteStreamEnvironment's construction function has a wrong method,kkl0u,forideal,Minor,Closed,Fixed,08/Nov/19 16:20,19/Dec/19 18:40,,
Bug,CAMEL-14162,13267123,camel-stream - When using http url then data is not sent over the wire,davsclaus,davsclaus,Minor,Resolved,Fixed,08/Nov/19 15:04,08/Nov/19 15:09,,
Bug,HIVE-22473,13267101,"Avoid reading table as ACID when table name is starting with ""delta"", but table is not transactional",lpinter,lpinter,Major,Resolved,Fixed,08/Nov/19 12:54,05/Dec/19 08:52,,
Bug,SPARK-29800,13267074,Rewrite non-correlated EXISTS subquery use ScalaSubquery to optimize perf,angerszhuuu,angerszhuuu,Major,Resolved,Fixed,08/Nov/19 10:25,06/Jan/20 14:55,,
Bug,FLINK-14673,13267068,Shouldn't expect HMS client to throw NoSuchObjectException for non-existing function,lirui,lirui,Major,Closed,Fixed,08/Nov/19 10:11,12/Nov/19 20:10,,
Bug,CAMEL-14156,13267060,"JmsBinding assumes endpoint can't be null, but it can",jbonofre,jbonofre,Major,Resolved,Fixed,08/Nov/19 09:49,08/Nov/19 21:47,,
Bug,CAMEL-14155,13267048,xpath throws NPE if body is null when saxon is used as JAXP implementation,ldemasi,ldemasi,Major,Resolved,Fixed,08/Nov/19 08:52,13/Nov/19 21:02,,
Bug,HBASE-23273,13267023,Table header is not correct on table.jsp when table name is hbase:meta,DeanZ,DeanZ,Minor,Resolved,Fixed,08/Nov/19 04:22,11/Nov/19 11:15,,
Bug,KAFKA-9161,13267021,Close gaps in Streams configs documentation,ableegoldman,ableegoldman,Major,Resolved,Fixed,08/Nov/19 04:15,28/Sep/20 20:21,,
Bug,SPARK-29798,13267005,Infers bytes as binary type in Python 3 at PySpark,hyukjin.kwon,hyukjin.kwon,Major,Resolved,Fixed,08/Nov/19 02:46,09/Nov/19 11:44,,
Bug,FLINK-14663,13266998,Distinguish unknown column stats and zero,Terry1897,ykt836,Major,Closed,Fixed,08/Nov/19 01:56,04/Dec/19 21:32,,
Bug,FLINK-14662,13266994,Distinguish unknown CatalogTableStatistics and zero,Terry1897,ykt836,Major,Closed,Fixed,08/Nov/19 01:51,03/Dec/19 02:49,,
Bug,KAFKA-9159,13266982,Consumer.endOffsets Throw TimeoutException: Failed to get offsets by times in 30000ms after a leader change,,zzccctv,Major,Resolved,Fixed,08/Nov/19 00:27,14/Jan/20 03:17,,
Bug,SPARK-29796,13266882,HiveExternalCatalogVersionsSuite` should ignore preview release,dongjoon,dongjoon,Blocker,Resolved,Fixed,07/Nov/19 18:13,07/Nov/19 23:25,,
Bug,CASSANDRA-15405,13266879,Mixed mode reads on compact storage tables can return incomplete results,marcuse,marcuse,Normal,Resolved,Fixed,07/Nov/19 17:37,11/Nov/19 10:01,,
Bug,HDFS-14967,13266876,TestWebHDFS  fails in Windows ,prasad-acit,prasad-acit,Major,Resolved,Fixed,07/Nov/19 17:31,18/Nov/19 13:39,,
Bug,SPARK-29789,13266830,should not parse the bucket column name again when creating v2 tables,cloud_fan,cloud_fan,Major,Resolved,Fixed,07/Nov/19 13:33,13/Nov/19 00:06,,
Bug,FLINK-14654,13266802,Multiple logging statements use incorrect placeholders,yunta,yunta,Minor,Closed,Fixed,07/Nov/19 10:46,04/Dec/19 12:31,,
Bug,KAFKA-9156,13266781,LazyTimeIndex & LazyOffsetIndex may cause niobufferoverflow in concurrent state,amironov,lushilin,Blocker,Resolved,Fixed,07/Nov/19 09:48,31/Mar/21 09:20,,
Bug,ZEPPELIN-4436,13266766,Interpreter PID file should contain interpreter group id,zjffdu,zjffdu,Major,Closed,Fixed,07/Nov/19 09:05,24/Dec/20 03:20,,
Bug,FLINK-14642,13266720,Flink TupleSerializer and CaseClassSerializer shoud support copy NULL values,,victor-wong,Major,Closed,Fixed,07/Nov/19 04:19,01/Apr/21 19:29,,
Bug,FLINK-14641,13266719,Fix description of metric `fullRestarts`,zhuzh,zhuzh,Critical,Closed,Fixed,07/Nov/19 04:17,20/Nov/19 14:14,,
Bug,HDFS-14962,13266708,RBF: ConnectionPool#newConnection() error log wrong protocol class,John Smith,John Smith,Minor,Resolved,Fixed,07/Nov/19 02:31,11/Nov/19 05:42,,
Bug,HBASE-23268,13266706,Remove disable/enable operations from doc when altering schema,daisuke.kobayashi,daisuke.kobayashi,Minor,Resolved,Fixed,07/Nov/19 02:10,08/May/20 10:22,,
Bug,HDFS-14961,13266704,[SBN read] Prevent ZKFC changing Observer Namenode state,ayushtkn,elgoiri,Major,Resolved,Fixed,07/Nov/19 01:47,02/Nov/20 22:35,,
Bug,SPARK-29781,13266690,Override SBT Jackson-databind dependency like Maven,dongjoon,dongjoon,Major,Resolved,Fixed,06/Nov/19 23:01,07/Nov/19 21:27,,
Bug,SPARK-29778,13266663,saveAsTable append mode is not passing writer options,SpaceRangerWes,brkyvz,Critical,Resolved,Fixed,06/Nov/19 19:58,13/Nov/19 22:13,,
Bug,SPARK-29777,13266661,SparkR::cleanClosure aggressively removes a function required by user function,falaki,falaki,Major,Resolved,Fixed,06/Nov/19 19:41,26/Jan/20 05:43,,
Bug,CASSANDRA-15400,13266623,Cassandra 3.0.18 went OOM several hours after joining a cluster,bdeggleston,tsteinmaurer,Normal,Resolved,Fixed,06/Nov/19 16:22,15/May/20 08:39,,
Bug,HDFS-14958,13266607,TestBalancerWithNodeGroup is not using NetworkTopologyWithNodeGroup,Jim_Brennan,Jim_Brennan,Minor,Resolved,Fixed,06/Nov/19 15:23,09/Dec/19 19:59,,
Bug,HDFS-14957,13266598,INodeReference Space Consumed was not same in QuotaUsage and ContentSummary,hemanthboyina,hemanthboyina,Major,Resolved,Fixed,06/Nov/19 14:14,31/Mar/20 00:14,,
Bug,CAMEL-14148,13266589,exception during first resolve of temporary jms destination causes infinitive wait,,Bas Claessen,Minor,Resolved,Fixed,06/Nov/19 13:35,07/Nov/19 17:42,,Patch Available
Bug,FLINK-14635,13266581,Don't use relocated imports in Kinesis End-2-End Tests,sewen,sewen,Major,Closed,Fixed,06/Nov/19 13:09,15/Nov/19 17:47,,
Bug,FLINK-14634,13266561,Metric Option of 'metrics.scope.delimiter' won't work probably.,,Eric Lee,Major,Resolved,Fixed,06/Nov/19 11:26,07/Nov/19 15:26,,
Bug,SPARK-29773,13266553,Unable to process empty ORC files in Hive Table using Spark SQL,,aermakov,Major,Resolved,Fixed,06/Nov/19 11:02,22/Jun/20 15:21,,
Bug,FLINK-14630,13266545,Yarn tests no longer create jobmanager log files,kkl0u,trohrmann,Critical,Closed,Fixed,06/Nov/19 10:18,04/Dec/19 14:26,,
Bug,CAMEL-14145,13266538,camel-debezium-mongodb not populating correct values in the message body due to different format,omarsmak,omarsmak,Major,Resolved,Fixed,06/Nov/19 10:00,06/Nov/19 14:02,,
Bug,KAFKA-9150,13266516,DescribeGroup uses member assignment as metadata,dajac,hachikuji,Blocker,Resolved,Fixed,06/Nov/19 08:10,24/Jun/20 13:36,,
Bug,HBASE-23263,13266514,NPE in Quotas.jsp,kpalanisamy,kpalanisamy,Major,Resolved,Fixed,06/Nov/19 08:07,09/Nov/19 01:42,,
Bug,HBASE-23262,13266496,Cannot load Master UI,kpalanisamy,kpalanisamy,Major,Resolved,Fixed,06/Nov/19 06:20,09/Nov/19 04:14,,
Bug,HBASE-23261,13266481,Region stuck in transition while splitting,vjasani,vjasani,Major,Resolved,Fixed,06/Nov/19 04:22,16/Nov/19 23:15,,
Bug,SPARK-29768,13266469,nondeterministic expression fails column pruning,Ngone51,yucai,Major,Resolved,Fixed,06/Nov/19 02:31,03/Jan/20 13:49,,
Bug,HIVE-22463,13266456,Support Decimal64 column multiplication with decimal64 Column/Scalar,rameshkumar,rameshkumar,Major,Resolved,Fixed,06/Nov/19 00:38,08/Jun/20 11:00,,
Bug,CAMEL-14143,13266417,Slack Component: Consumer does not retrieve user details on message event,acosentino,akrohg,Major,Resolved,Fixed,05/Nov/19 20:10,06/Nov/19 10:31,,Patch Available
Bug,HIVE-22461,13266414,NPE Metastore Transformer,ychena,ychena,Major,Resolved,Fixed,05/Nov/19 19:55,11/Dec/19 14:48,,
Bug,KAFKA-9144,13266382,Early expiration of producer state can cause coordinator epoch to regress,hachikuji,hachikuji,Major,Resolved,Fixed,05/Nov/19 17:17,26/Jan/21 20:26,,
Bug,ZEPPELIN-4428,13266377,Highlighted line number disappears,jayjinjay,arturrataj,Major,Closed,Fixed,05/Nov/19 16:44,24/Dec/20 03:14,,
Bug,KAFKA-9143,13266372,DistributedHerder misleadingly log error on connector task reconfiguration,ivanyu,ivanyu,Minor,Resolved,Fixed,05/Nov/19 16:14,21/Jan/20 23:38,,
Bug,CASSANDRA-15398,13266352,Fix system_traces creation timestamp; optimise system keyspace upgrades,aleksey,aleksey,Normal,Resolved,Fixed,05/Nov/19 14:24,15/May/20 08:38,,
Bug,CAMEL-14142,13266340,camel-archetype-dataformat archetype uses wrong directory for ServiceSupport,acosentino,odehghan,Major,Resolved,Fixed,05/Nov/19 13:24,06/Nov/19 14:24,,
Bug,IGNITE-12351,13266322,Append additional cp tracking activity - pages sort.,vmalinovskiy,vmalinovskiy,Major,Resolved,Fixed,05/Nov/19 12:04,12/Nov/19 12:16,,
Bug,FLINK-14613,13266316,Add validation check when applying UDF to  tempral table key in  Temporal Table Join condition ,hailong wang,hailong wang,Major,Resolved,Fixed,05/Nov/19 11:49,03/Jan/20 02:51,,
Bug,SPARK-29758,13266313,json_tuple truncates fields,maxgekk,Bytsko,Major,Resolved,Fixed,05/Nov/19 11:26,21/Nov/19 00:59,,
Bug,SPARK-29755,13266286,ClassCastException occurs when reading events from SHS,kabhwan,kabhwan,Major,Resolved,Fixed,05/Nov/19 09:05,12/Nov/19 01:20,,
Bug,HBASE-23254,13266278,"Release replication buffer quota correctly, when batch includes bulk loaded hfiles",Jeongdae Kim,Jeongdae Kim,Minor,Resolved,Fixed,05/Nov/19 08:00,06/Mar/20 23:44,,
